t,RCoutput
0.000000000000000000e+00,6.081222283339737800e-02
1.000000000000000000e+00,-4.922384217796458294e-01
2.000000000000000000e+00,7.969320420269934147e-01
3.000000000000000000e+00,-8.295821170704922309e-01
4.000000000000000000e+00,9.551376213619988675e-02
5.000000000000000000e+00,-7.395214821979334552e-01
6.000000000000000000e+00,8.712747892128973604e-01
7.000000000000000000e+00,-3.822395454029230422e-01
8.000000000000000000e+00,-5.296372960747119940e-02
9.000000000000000000e+00,-8.259699989037190271e-01
1.000000000000000000e+01,3.928176498416160456e-01
1.100000000000000000e+01,-8.746876846027200614e-01
1.200000000000000000e+01,6.272487765284413541e-01
1.300000000000000000e+01,-7.814016189945931501e-01
1.400000000000000000e+01,1.228317691483002960e-01
1.500000000000000000e+01,-1.036469710557598845e+00
1.600000000000000000e+01,8.355278651087481023e-01
1.700000000000000000e+01,-3.398764943534020588e-01
1.800000000000000000e+01,-3.993507502296934630e-01
1.900000000000000000e+01,-7.805973355173403405e-01
2.000000000000000000e+01,-2.267546099427413253e-01
2.100000000000000000e+01,-1.200380291925602805e+00
2.200000000000000000e+01,8.812904684606372996e-01
2.300000000000000000e+01,-1.977517260379002551e-01
2.400000000000000000e+01,-7.206245518419023277e-01
2.500000000000000000e+01,-3.333269365456104083e-01
2.600000000000000000e+01,-1.040748013542977191e+00
2.700000000000000000e+01,4.302421965225775580e-01
2.800000000000000000e+01,-1.073799583078165476e+00
2.900000000000000000e+01,7.362025451931089037e-01
3.000000000000000000e+01,-5.452188687203758377e-01
3.100000000000000000e+01,-3.859900003979510608e-01
3.200000000000000000e+01,-9.563432794771813406e-01
3.300000000000000000e+01,2.016018579523617404e-01
3.400000000000000000e+01,-1.234974430696139436e+00
3.500000000000000000e+01,1.192118285395526556e+00
3.600000000000000000e+01,6.303795778993741550e-01
3.700000000000000000e+01,-7.132313751533558843e-02
3.800000000000000000e+01,-8.044243533616102226e-01
3.900000000000000000e+01,-1.427936013906698776e-01
4.000000000000000000e+01,-1.242126670862651494e+00
4.100000000000000000e+01,1.029223194978314382e+00
4.200000000000000000e+01,1.159543919196623918e-01
4.300000000000000000e+01,-6.904062919865063819e-01
4.400000000000000000e+01,-3.187505669437893374e-01
4.500000000000000000e+01,-1.103524198089548491e+00
4.600000000000000000e+01,5.161084858862245994e-01
4.700000000000000000e+01,-9.858839447113671994e-01
4.800000000000000000e+01,4.846632037008919980e-01
4.900000000000000000e+01,-9.541402503859357509e-01
5.000000000000000000e+01,4.477731457024667350e-01
5.100000000000000000e+01,-1.034070775009064747e+00
5.200000000000000000e+01,6.129458725423138077e-01
5.300000000000000000e+01,-7.600189462987629874e-01
5.400000000000000000e+01,1.324576876002403480e-02
5.500000000000000000e+01,-1.257190728511653255e+00
