t,RCoutput
0.000000000000000000e+00,-7.499231884163717332e-01
1.000000000000000000e+00,-1.846111220091106730e-01
2.000000000000000000e+00,7.118175471819236932e-01
3.000000000000000000e+00,2.232128994029523028e-01
4.000000000000000000e+00,1.161825101997062237e+00
5.000000000000000000e+00,-7.795988606277424182e-01
6.000000000000000000e+00,4.668025590417643755e-01
7.000000000000000000e+00,5.024055934322415595e-01
8.000000000000000000e+00,7.216440933038423822e-01
9.000000000000000000e+00,4.082069300676449686e-01
1.000000000000000000e+01,1.027898747592154827e+00
1.100000000000000000e+01,-3.149849473513661735e-01
1.200000000000000000e+01,1.175047802345597692e+00
1.300000000000000000e+01,-1.056588531544680798e+00
1.400000000000000000e+01,-1.776618281439286129e-01
1.500000000000000000e+01,6.039943713942079739e-01
1.600000000000000000e+01,4.404795653512163511e-01
1.700000000000000000e+01,9.365625946858573414e-01
1.800000000000000000e+01,-5.139770073438754139e-02
1.900000000000000000e+01,1.254168636431140404e+00
2.000000000000000000e+01,-1.194901092113060947e+00
2.100000000000000000e+01,-6.532846517415522580e-01
2.200000000000000000e+01,-1.218566208844151788e-02
2.300000000000000000e+01,7.674146909196231103e-01
2.400000000000000000e+01,1.427447656229636763e-01
2.500000000000000000e+01,1.173544252546357303e+00
2.600000000000000000e+01,-1.009242880657065022e+00
2.700000000000000000e+01,-2.954786287196586869e-02
2.800000000000000000e+01,6.374130738151784215e-01
2.900000000000000000e+01,3.972947854141439805e-01
3.000000000000000000e+01,9.725555415693656336e-01
3.100000000000000000e+01,-2.296942833301609532e-01
3.200000000000000000e+01,1.202196680214068225e+00
3.300000000000000000e+01,-1.100745430997524643e+00
3.400000000000000000e+01,-3.332826284586132282e-01
3.500000000000000000e+01,4.925683905267455032e-01
3.600000000000000000e+01,5.569801751245271326e-01
3.700000000000000000e+01,7.171759214985833353e-01
3.800000000000000000e+01,4.482579333808467403e-01
3.900000000000000000e+01,9.369667340512455311e-01
4.000000000000000000e+01,-8.563320215958558634e-02
4.100000000000000000e+01,1.284334293088546186e+00
4.200000000000000000e+01,-1.308251287290062237e+00
4.300000000000000000e+01,-1.007847779770655094e+00
4.400000000000000000e+01,-7.260853543224587980e-01
4.500000000000000000e+01,1.895605449979154145e-02
4.600000000000000000e+01,1.035649635500488053e+00
4.700000000000000000e+01,3.636089589327307081e-01
4.800000000000000000e+01,1.892796285395887068e+00
4.900000000000000000e+01,-1.456823150055681637e+00
5.000000000000000000e+01,-1.882504804551677235e+00
5.100000000000000000e+01,-1.614965370856140225e+00
5.200000000000000000e+01,-2.141996948861326189e+00
5.300000000000000000e+01,1.417931327988714685e+00
5.400000000000000000e+01,2.232127186210635550e+00
5.500000000000000000e+01,3.830676809163616525e+00
5.600000000000000000e+01,2.429322530374562916e+00
5.700000000000000000e+01,1.495495775729491328e+00
5.800000000000000000e+01,-2.058394978709516820e+00
5.900000000000000000e+01,-4.245633737805757590e+00
6.000000000000000000e+01,-7.044156952172194508e+00
6.100000000000000000e+01,-3.939476791461942184e-01
6.200000000000000000e+01,-3.447736789068809315e+00
6.300000000000000000e+01,6.907585678011491481e+00
6.400000000000000000e+01,1.481034058859368230e+01
6.500000000000000000e+01,6.531229100812762312e+00
6.600000000000000000e+01,-2.482356473795622520e+00
6.700000000000000000e+01,-3.069421446681953825e+00
6.800000000000000000e+01,-2.939203460816408153e+00
6.900000000000000000e+01,-4.120716289202842830e+00
7.000000000000000000e+01,2.673044241554148215e+00
7.100000000000000000e+01,4.683026495557204960e+00
7.200000000000000000e+01,7.054806952025488798e+00
7.300000000000000000e+01,1.180514096396155566e+00
7.400000000000000000e+01,4.196650486777391720e+00
7.500000000000000000e+01,-8.743126788589261622e+00
7.600000000000000000e+01,-1.640810112565814904e+01
7.700000000000000000e+01,-7.416606233453965302e+00
7.800000000000000000e+01,1.430135918023818675e+00
7.900000000000000000e+01,-4.396627118414642155e-02
8.000000000000000000e+01,-3.440841402459063225e+00
8.100000000000000000e+01,3.923559697897330167e+00
8.200000000000000000e+01,1.154909717675054814e+01
8.300000000000000000e+01,2.075936019785732611e+00
8.400000000000000000e+01,2.806285631249277657e+00
8.500000000000000000e+01,-3.208560876715459642e+00
8.600000000000000000e+01,-8.318243145625233481e+00
8.700000000000000000e+01,-8.051918555122185239e+00
8.800000000000000000e+01,-3.452895605164698623e-01
8.900000000000000000e+01,-3.202569672247287613e+00
9.000000000000000000e+01,6.569100521743884258e+00
9.100000000000000000e+01,1.448704685291329497e+01
9.200000000000000000e+01,6.593274180212397084e+00
9.300000000000000000e+01,-2.475307238229859763e+00
9.400000000000000000e+01,-3.017670156537261228e+00
9.500000000000000000e+01,-2.804006628060337292e+00
9.600000000000000000e+01,-4.277229135465987042e+00
9.700000000000000000e+01,3.071762151226185011e+00
9.800000000000000000e+01,6.405324391743461021e+00
9.900000000000000000e+01,7.501473160532693640e+00
1.000000000000000000e+02,7.705055783121501634e-01
1.010000000000000000e+02,3.638380221669859083e+00
1.020000000000000000e+02,-7.529908398805133629e+00
1.030000000000000000e+02,-1.552772793587313416e+01
1.040000000000000000e+02,-7.078896160364347878e+00
1.050000000000000000e+02,1.916587227372215096e+00
1.060000000000000000e+02,1.170879447987839050e+00
1.070000000000000000e+02,-2.835821917816482518e+00
1.080000000000000000e+02,2.258425046246740564e+00
1.090000000000000000e+02,7.458002656152449283e+00
1.100000000000000000e+02,1.052712509525708384e+00
1.110000000000000000e+02,1.843289504037008086e+00
1.120000000000000000e+02,-2.710274377230639686e+00
1.130000000000000000e+02,-6.496797534883290481e+00
1.140000000000000000e+02,-6.344315197111590976e+00
1.150000000000000000e+02,1.099970569437846990e+00
1.160000000000000000e+02,-1.383919234592521974e+00
1.170000000000000000e+02,6.030787234279690878e-01
1.180000000000000000e+02,-2.422820125468370556e+00
1.190000000000000000e+02,4.267961795821496374e+00
1.200000000000000000e+02,8.481356830640550015e+00
1.210000000000000000e+02,1.011435354620005000e+00
1.220000000000000000e+02,3.819383892627449484e+00
1.230000000000000000e+02,-6.298640344799693480e+00
1.240000000000000000e+02,-1.442569416536737492e+01
1.250000000000000000e+02,-6.745065459730856361e+00
1.260000000000000000e+02,1.761806354284491505e+00
1.270000000000000000e+02,7.295504459501334082e-01
1.280000000000000000e+02,-3.676157731893262337e+00
1.290000000000000000e+02,3.402955739487701692e+00
1.300000000000000000e+02,1.010638709552084080e+01
1.310000000000000000e+02,7.421020317024762392e-01
1.320000000000000000e+02,2.619781854828930889e+00
