t,RCoutput
0.000000000000000000e+00,-1.883160453655357003e-01
1.000000000000000000e+00,6.362321017375829335e-01
2.000000000000000000e+00,3.517314107938389611e-01
3.000000000000000000e+00,9.535346115372842490e-01
4.000000000000000000e+00,-2.534023263509528334e-01
5.000000000000000000e+00,1.210742218496896783e+00
6.000000000000000000e+00,-1.076429349547574077e+00
7.000000000000000000e+00,-3.238763789073644261e-01
8.000000000000000000e+00,5.321916678283857838e-01
9.000000000000000000e+00,5.032225516522874642e-01
1.000000000000000000e+01,7.591804068029830432e-01
1.100000000000000000e+01,3.014258774136324703e-01
1.200000000000000000e+01,1.113132459305335775e+00
1.300000000000000000e+01,-6.576993222464881939e-01
1.400000000000000000e+01,7.315099743729973625e-01
1.500000000000000000e+01,6.687341389600476305e-03
1.600000000000000000e+01,1.251396500397270017e+00
1.700000000000000000e+01,-1.106088325887114365e+00
1.800000000000000000e+01,-3.962752692928113163e-01
1.900000000000000000e+01,4.314737958504719639e-01
2.000000000000000000e+01,6.192282968838664914e-01
2.100000000000000000e+01,5.746634702659516591e-01
2.200000000000000000e+01,7.078128616273913210e-01
2.300000000000000000e+01,4.444806959819755932e-01
2.400000000000000000e+01,9.273149078299862680e-01
2.500000000000000000e+01,-9.110346442424877011e-02
2.600000000000000000e+01,1.266323702590243627e+00
2.700000000000000000e+01,-1.237578631704414178e+00
2.800000000000000000e+01,-7.917949970751880784e-01
2.900000000000000000e+01,-2.215396114387702120e-01
3.000000000000000000e+01,6.292555502857162253e-01
3.100000000000000000e+01,3.035873873840806425e-01
3.200000000000000000e+01,1.026279556166421303e+00
3.300000000000000000e+01,-4.207125420952140260e-01
3.400000000000000000e+01,1.045816849497297696e+00
3.500000000000000000e+01,-6.706765028913812543e-01
3.600000000000000000e+01,6.686272253144007749e-01
3.700000000000000000e+01,1.565167143647254733e-01
3.800000000000000000e+01,1.146176288265148280e+00
3.900000000000000000e+01,-8.220998543279538495e-01
4.000000000000000000e+01,3.070667752477014290e-01
4.100000000000000000e+01,6.161273287707857982e-01
4.200000000000000000e+01,5.117978128212978817e-01
4.300000000000000000e+01,8.256311671543343778e-01
4.400000000000000000e+01,1.869522615233103480e-01
4.500000000000000000e+01,1.125480380938494562e+00
4.600000000000000000e+01,-8.102355405976684466e-01
4.700000000000000000e+01,4.602416607853943020e-01
4.800000000000000000e+01,4.354963119247585723e-01
4.900000000000000000e+01,8.446282703395944225e-01
5.000000000000000000e+01,1.065852037019592302e-01
5.100000000000000000e+01,1.297362103960212121e+00
5.200000000000000000e+01,-1.208743098119805737e+00
5.300000000000000000e+01,-7.688325624734115848e-01
5.400000000000000000e+01,-1.594785283342137205e-01
5.500000000000000000e+01,6.400243411677948302e-01
5.600000000000000000e+01,3.325185278985980375e-01
5.700000000000000000e+01,1.007597748436048768e+00
5.800000000000000000e+01,-3.593687634474562742e-01
5.900000000000000000e+01,1.120633524080691501e+00
6.000000000000000000e+01,-8.373201603264952553e-01
6.100000000000000000e+01,3.156462877116990029e-01
6.200000000000000000e+01,6.106514454228539890e-01
6.300000000000000000e+01,5.638722598675585118e-01
6.400000000000000000e+01,7.515394679400078104e-01
6.500000000000000000e+01,4.046806936918656561e-01
6.600000000000000000e+01,9.610319951905426095e-01
6.700000000000000000e+01,-1.987930287074366476e-01
6.800000000000000000e+01,1.261357621331943513e+00
6.900000000000000000e+01,-1.258250157332051700e+00
7.000000000000000000e+01,-8.626582364860606589e-01
7.100000000000000000e+01,-3.643927957528072525e-01
7.200000000000000000e+01,4.969315548314954256e-01
7.300000000000000000e+01,4.852255360606889667e-01
7.400000000000000000e+01,8.043317186052121315e-01
7.500000000000000000e+01,2.455367281480804742e-01
7.600000000000000000e+01,1.171700168236122330e+00
7.700000000000000000e+01,-8.567789549451267916e-01
7.800000000000000000e+01,2.551295032402407514e-01
7.900000000000000000e+01,6.526435356545379207e-01
8.000000000000000000e+01,4.556004912236346627e-01
8.100000000000000000e+01,8.544103184619782354e-01
8.200000000000000000e+01,1.180057787070536435e-01
8.300000000000000000e+01,1.223609186860611375e+00
8.400000000000000000e+01,-1.066286910421462508e+00
8.500000000000000000e+01,-2.063664476156930050e-01
8.600000000000000000e+01,6.211305472342432132e-01
8.700000000000000000e+01,4.043619197509951135e-01
8.800000000000000000e+01,9.588009317058840963e-01
8.900000000000000000e+01,-1.937779205000662586e-01
9.000000000000000000e+01,1.234630128944719019e+00
9.100000000000000000e+01,-1.161273506314481452e+00
9.200000000000000000e+01,-5.278984595545317404e-01
9.300000000000000000e+01,2.418160388031034280e-01
9.400000000000000000e+01,7.931444817551280835e-01
9.500000000000000000e+01,2.431524133320159820e-01
9.600000000000000000e+01,1.149819785042746956e+00
9.700000000000000000e+01,-8.163581971858979713e-01
9.800000000000000000e+01,4.159190277759883259e-01
9.900000000000000000e+01,4.898126462897192113e-01
1.000000000000000000e+02,7.856552567288961342e-01
1.010000000000000000e+02,3.103069974471601711e-01
1.020000000000000000e+02,1.129511064387115127e+00
1.030000000000000000e+02,-6.939215354629304500e-01
1.040000000000000000e+02,6.610964040746232229e-01
1.050000000000000000e+02,1.472657634389520354e-01
1.060000000000000000e+02,1.191608116946210494e+00
1.070000000000000000e+02,-8.901553526769330205e-01
1.080000000000000000e+02,1.757540727367601363e-01
1.090000000000000000e+02,6.938941291407911827e-01
1.100000000000000000e+02,4.111241104254066414e-01
1.110000000000000000e+02,1.015604136103954502e+00
1.120000000000000000e+02,-2.690425548498485142e-01
1.130000000000000000e+02,1.134919732340074816e+00
1.140000000000000000e+02,-9.692344774239494143e-01
1.150000000000000000e+02,5.370689875891621057e-02
1.160000000000000000e+02,7.040348799089857224e-01
1.170000000000000000e+02,3.655265354302379421e-01
1.180000000000000000e+02,1.064667360213521263e+00
1.190000000000000000e+02,-4.359271950302927578e-01
1.200000000000000000e+02,1.081964246434546695e+00
1.210000000000000000e+02,-7.650998354325153628e-01
1.220000000000000000e+02,5.232146522749800965e-01
1.230000000000000000e+02,4.117488588139739392e-01
1.240000000000000000e+02,8.870346429167774716e-01
1.250000000000000000e+02,-2.836212866034948377e-02
1.260000000000000000e+02,1.294099056078303001e+00
1.270000000000000000e+02,-1.300610693910147830e+00
1.280000000000000000e+02,-9.982602044579795830e-01
1.290000000000000000e+02,-6.788461531482212763e-01
1.300000000000000000e+02,-6.555981827776857784e-02
1.310000000000000000e+02,9.467216315747695177e-01
1.320000000000000000e+02,2.290264447023560024e-02
1.330000000000000000e+02,1.365932897727834217e+00
1.340000000000000000e+02,-1.424702925333239723e+00
1.350000000000000000e+02,-9.274187182966002752e-01
1.360000000000000000e+02,-1.514254811027573311e-01
1.370000000000000000e+02,5.030360380232226092e-01
1.380000000000000000e+02,6.348980506412083002e-01
1.390000000000000000e+02,8.820711133696681472e-01
1.400000000000000000e+02,5.010255341060902978e-01
1.410000000000000000e+02,1.150135694737641323e+00
1.420000000000000000e+02,-5.671133973535473771e-01
1.430000000000000000e+02,9.211917121568919953e-01
1.440000000000000000e+02,-3.760465624476552193e-01
1.450000000000000000e+02,1.163397470184774019e+00
1.460000000000000000e+02,-8.924105279167005023e-01
1.470000000000000000e+02,1.711142993280709845e-01
1.480000000000000000e+02,7.110272660696814739e-01
1.490000000000000000e+02,3.389953733723665152e-01
1.500000000000000000e+02,1.079737184079979428e+00
1.510000000000000000e+02,-5.027745170248811846e-01
1.520000000000000000e+02,8.928833549099710609e-01
1.530000000000000000e+02,-3.440462935092831742e-01
1.540000000000000000e+02,1.134128083681773091e+00
1.550000000000000000e+02,-9.053753898581380355e-01
1.560000000000000000e+02,1.850034685437504933e-01
1.570000000000000000e+02,6.550371821289564522e-01
1.580000000000000000e+02,4.331336960491807275e-01
1.590000000000000000e+02,8.889059287283425093e-01
1.600000000000000000e+02,-2.926010128103939678e-02
1.610000000000000000e+02,1.288549613485936440e+00
1.620000000000000000e+02,-1.294002285076865988e+00
1.630000000000000000e+02,-9.390319053926710069e-01
1.640000000000000000e+02,-5.812489026439280337e-01
1.650000000000000000e+02,2.068039553615355075e-01
1.660000000000000000e+02,8.216829906897533675e-01
1.670000000000000000e+02,2.325629401565443288e-01
1.680000000000000000e+02,1.249373580778335047e+00
1.690000000000000000e+02,-9.489886219493031128e-01
1.700000000000000000e+02,1.529930803173549236e-01
1.710000000000000000e+02,8.282097650519468779e-01
1.720000000000000000e+02,2.615704134528176183e-01
1.730000000000000000e+02,1.237507251922348672e+00
1.740000000000000000e+02,-9.670784053055516694e-01
1.750000000000000000e+02,1.531397583840998777e-01
1.760000000000000000e+02,7.605057548605076434e-01
1.770000000000000000e+02,2.539289579442449707e-01
1.780000000000000000e+02,1.247627155190693671e+00
1.790000000000000000e+02,-8.423077884687764083e-01
1.800000000000000000e+02,2.806649898508730701e-01
1.810000000000000000e+02,7.179118642814232842e-01
1.820000000000000000e+02,3.453074657510804002e-01
1.830000000000000000e+02,1.220153632158310408e+00
1.840000000000000000e+02,-6.044195915350538684e-01
1.850000000000000000e+02,6.865838332071385608e-01
1.860000000000000000e+02,1.351547773750096937e-01
1.870000000000000000e+02,1.233135305231634060e+00
1.880000000000000000e+02,-9.263685630255587000e-01
1.890000000000000000e+02,1.108750827232292124e-01
1.900000000000000000e+02,7.976393701332207264e-01
1.910000000000000000e+02,2.456966593840377300e-01
1.920000000000000000e+02,1.165189620052720088e+00
1.930000000000000000e+02,-7.896558003452192054e-01
1.940000000000000000e+02,4.463928739745988139e-01
1.950000000000000000e+02,5.093081723596242227e-01
1.960000000000000000e+02,7.201172818260630493e-01
1.970000000000000000e+02,5.487047809609393312e-01
1.980000000000000000e+02,9.762744818759672150e-01
1.990000000000000000e+02,-1.044196013907949805e-01
2.000000000000000000e+02,1.230912680879415522e+00
2.010000000000000000e+02,-1.146123073098202383e+00
2.020000000000000000e+02,-4.111676319070483032e-01
2.030000000000000000e+02,3.726402581689645110e-01
2.040000000000000000e+02,6.977323989408805716e-01
2.050000000000000000e+02,4.191632748841591649e-01
2.060000000000000000e+02,9.422409208920750068e-01
2.070000000000000000e+02,-1.308723893458143550e-01
2.080000000000000000e+02,1.279941307262512318e+00
2.090000000000000000e+02,-1.277156419686498623e+00
2.100000000000000000e+02,-9.191439540440580203e-01
2.110000000000000000e+02,-5.202787291010961823e-01
2.120000000000000000e+02,3.062637304634021618e-01
2.130000000000000000e+02,7.670034136060586150e-01
2.140000000000000000e+02,4.495022725198332125e-01
2.150000000000000000e+02,1.122216706495422489e+00
2.160000000000000000e+02,-4.049050907564568647e-01
2.170000000000000000e+02,1.085394255537773134e+00
2.180000000000000000e+02,-8.299526224265285634e-01
2.190000000000000000e+02,5.113371990393869027e-01
2.200000000000000000e+02,4.959510577640102724e-01
2.210000000000000000e+02,8.129896082345560160e-01
2.220000000000000000e+02,2.003939751317531659e-01
2.230000000000000000e+02,1.175476791491645745e+00
2.240000000000000000e+02,-9.166452852052131561e-01
2.250000000000000000e+02,1.756410411204853972e-01
2.260000000000000000e+02,7.002697027536761709e-01
2.270000000000000000e+02,3.709604258138003985e-01
2.280000000000000000e+02,1.048088607685822460e+00
2.290000000000000000e+02,-4.076096279889522833e-01
2.300000000000000000e+02,1.047323497888429600e+00
2.310000000000000000e+02,-6.907362611620726511e-01
2.320000000000000000e+02,6.613365313038119808e-01
2.330000000000000000e+02,2.004362770128569338e-01
2.340000000000000000e+02,1.144062176030857358e+00
2.350000000000000000e+02,-7.737427148803881494e-01
2.360000000000000000e+02,4.548184695700534519e-01
2.370000000000000000e+02,4.761612364577958445e-01
2.380000000000000000e+02,7.959265520620864010e-01
2.390000000000000000e+02,2.283195988943944599e-01
2.400000000000000000e+02,1.204005404146391012e+00
2.410000000000000000e+02,-9.104630465059120326e-01
2.420000000000000000e+02,1.840742062223394981e-01
2.430000000000000000e+02,7.238015974449538703e-01
2.440000000000000000e+02,3.301507132871179806e-01
2.450000000000000000e+02,1.058756522516062226e+00
2.460000000000000000e+02,-4.754551800872253153e-01
2.470000000000000000e+02,9.801369810954909667e-01
2.480000000000000000e+02,-4.794632403613814375e-01
2.490000000000000000e+02,9.706821295322507481e-01
2.500000000000000000e+02,-4.672369833101388537e-01
2.510000000000000000e+02,9.823112461768686021e-01
2.520000000000000000e+02,-4.780370191866385454e-01
2.530000000000000000e+02,9.734418513740790146e-01
2.540000000000000000e+02,-4.766130918859925458e-01
2.550000000000000000e+02,9.526279072209331567e-01
2.560000000000000000e+02,-4.365918797930987694e-01
2.570000000000000000e+02,1.018588215136942310e+00
2.580000000000000000e+02,-5.844560701384029500e-01
2.590000000000000000e+02,8.216681190183985350e-01
2.600000000000000000e+02,-1.351800791711905703e-01
2.610000000000000000e+02,1.234045662120600406e+00
2.620000000000000000e+02,-1.161017603026209599e+00
2.630000000000000000e+02,-4.719128710187767695e-01
2.640000000000000000e+02,3.758004306686286711e-01
2.650000000000000000e+02,6.695820078794536556e-01
2.660000000000000000e+02,5.127164270025890147e-01
2.670000000000000000e+02,8.839508951012282623e-01
