t,RCoutput
0.000000000000000000e+00,7.761154313747400835e+00
1.000000000000000000e+00,2.356179720958795798e+00
2.000000000000000000e+00,1.454121283255020991e+00
3.000000000000000000e+00,-1.906554899834633332e+00
4.000000000000000000e+00,-4.191111261678575062e+00
5.000000000000000000e+00,-7.551081232462040660e+00
6.000000000000000000e+00,-3.127064404714896995e+00
7.000000000000000000e+00,-8.063525747753716999e-01
8.000000000000000000e+00,1.177052324953620221e+00
9.000000000000000000e+00,1.025676397322964561e+00
1.000000000000000000e+01,1.833611631857150037e+00
1.100000000000000000e+01,2.311551205171298307e+00
1.200000000000000000e+01,1.792234429851143673e+00
1.300000000000000000e+01,-1.300746081480392835e-01
1.400000000000000000e+01,-8.221893788187690788e-01
1.500000000000000000e+01,9.117606168083556284e-01
1.600000000000000000e+01,-1.899342686875936437e+00
1.700000000000000000e+01,-1.767344398605938949e+00
1.800000000000000000e+01,-2.536732305635197804e+00
1.900000000000000000e+01,5.717810391193074437e-01
2.000000000000000000e+01,1.803283356999600073e+00
2.100000000000000000e+01,1.100254823986017705e+00
2.200000000000000000e+01,4.554141822399639494e+00
2.300000000000000000e+01,6.376349406506616191e-01
2.400000000000000000e+01,4.515183585334003880e-01
2.500000000000000000e+01,-8.189801183819165331e-01
2.600000000000000000e+01,4.161646856079332935e-01
2.700000000000000000e+01,-5.451769529077949983e-01
2.800000000000000000e+01,1.357763674623700290e+00
2.900000000000000000e+01,-1.152267137557295484e+00
3.000000000000000000e+01,-7.473163365043955508e-01
3.100000000000000000e+01,1.467516088170564004e-01
3.200000000000000000e+01,3.496743883132591435e-02
3.300000000000000000e+01,3.963399454681539869e-01
3.400000000000000000e+01,-3.954420319859042188e-01
3.500000000000000000e+01,6.220961938120623813e-01
3.600000000000000000e+01,-6.218244187943229306e-01
3.700000000000000000e+01,8.887355547213671159e-01
3.800000000000000000e+01,-4.680181422788134427e-01
3.900000000000000000e+01,4.908945876411081599e-01
4.000000000000000000e+01,-5.961287873324367936e-01
4.100000000000000000e+01,1.021107424859595936e+00
4.200000000000000000e+01,-6.954386053374914667e-01
4.300000000000000000e+01,1.037668402313691729e-01
4.400000000000000000e+01,-1.637588674613859041e-01
4.500000000000000000e+01,1.016149964023844943e+00
4.600000000000000000e+01,-9.576471877235990249e-01
4.700000000000000000e+01,7.742891662620188242e-02
4.800000000000000000e+01,1.092176941487217334e-01
4.900000000000000000e+01,7.913692160900205330e-01
5.000000000000000000e+01,-4.868570955599040850e-01
5.100000000000000000e+01,8.149585157971017679e-01
5.200000000000000000e+01,-6.952318332887470476e-01
5.300000000000000000e+01,6.967896090359557704e-01
5.400000000000000000e+01,-3.678631160483263329e-01
5.500000000000000000e+01,1.052273599862716846e+00
5.600000000000000000e+01,-8.290278531519650329e-01
5.700000000000000000e+01,2.130185834003999190e-01
5.800000000000000000e+01,2.378755441352069511e-01
5.900000000000000000e+01,8.750326777901182851e-01
6.000000000000000000e+01,-2.675162186976485224e-01
6.100000000000000000e+01,1.062062635417686529e+00
6.200000000000000000e+01,-8.458966430861014629e-01
6.300000000000000000e+01,3.330235521002968824e-01
6.400000000000000000e+01,4.268543823828423456e-01
6.500000000000000000e+01,8.683393370930838628e-01
6.600000000000000000e+01,6.108929390164608009e-02
6.700000000000000000e+01,1.179541728694613489e+00
6.800000000000000000e+01,-9.991213589126175521e-01
6.900000000000000000e+01,-7.904433046695125142e-02
7.000000000000000000e+01,6.477347130028148214e-01
7.100000000000000000e+01,3.923178060944056966e-01
7.200000000000000000e+01,9.664553710914183249e-01
7.300000000000000000e+01,-2.324539364057605084e-01
7.400000000000000000e+01,1.219560430500543191e+00
7.500000000000000000e+01,-1.159621364543999888e+00
7.600000000000000000e+01,-5.273466883803026306e-01
7.700000000000000000e+01,2.328813600983545840e-01
7.800000000000000000e+01,7.623324389195555995e-01
7.900000000000000000e+01,2.236387346955073241e-01
8.000000000000000000e+01,1.117229772506291852e+00
8.100000000000000000e+01,-7.530058465424467329e-01
8.200000000000000000e+01,5.156442114071655425e-01
8.300000000000000000e+01,4.164954400248825905e-01
8.400000000000000000e+01,8.581950798673352310e-01
8.500000000000000000e+01,6.486780950408732593e-02
8.600000000000000000e+01,1.286514206581971020e+00
8.700000000000000000e+01,-1.205494285621373507e+00
8.800000000000000000e+01,-7.254421066987264410e-01
8.900000000000000000e+01,-8.941889189938168059e-02
9.000000000000000000e+01,7.599752610506929074e-01
9.100000000000000000e+01,1.636706307628639223e-01
9.200000000000000000e+01,1.208518815862688278e+00
9.300000000000000000e+01,-9.411511733689930104e-01
9.400000000000000000e+01,7.113754611889788748e-02
9.500000000000000000e+01,7.055829227533187975e-01
9.600000000000000000e+01,3.639768942220307224e-01
9.700000000000000000e+01,1.038679819257301462e+00
9.800000000000000000e+01,-4.044728928046925631e-01
9.900000000000000000e+01,1.076668594640447729e+00
1.000000000000000000e+02,-7.385805512806324913e-01
1.010000000000000000e+02,5.617846590719777211e-01
1.020000000000000000e+02,3.519427907448982040e-01
1.030000000000000000e+02,9.744366085646123388e-01
1.040000000000000000e+02,-2.384115768598604745e-01
1.050000000000000000e+02,1.267879401455511257e+00
1.060000000000000000e+02,-1.215362443201337683e+00
1.070000000000000000e+02,-7.675118848534392413e-01
1.080000000000000000e+02,-1.451803748047328924e-01
1.090000000000000000e+02,6.737535293531067282e-01
1.100000000000000000e+02,2.633075774876463271e-01
1.110000000000000000e+02,1.097789505951551003e+00
1.120000000000000000e+02,-5.962704193316663570e-01
1.130000000000000000e+02,8.138258185910167697e-01
1.140000000000000000e+02,-1.167017795281628523e-01
1.150000000000000000e+02,1.276266218367654304e+00
1.160000000000000000e+02,-1.194220335939396804e+00
1.170000000000000000e+02,-6.787262604606265626e-01
1.180000000000000000e+02,1.334709825345363754e-01
1.190000000000000000e+02,6.608552287633404632e-01
1.200000000000000000e+02,3.650626886780266034e-01
1.210000000000000000e+02,1.125069326478421061e+00
1.220000000000000000e+02,-3.312453209098000784e-01
1.230000000000000000e+02,1.063931279081948844e+00
1.240000000000000000e+02,-7.867043481087367951e-01
1.250000000000000000e+02,5.306789696211264840e-01
1.260000000000000000e+02,4.001559544483850317e-01
1.270000000000000000e+02,8.754204276654959926e-01
1.280000000000000000e+02,-3.198858291756501160e-02
1.290000000000000000e+02,1.341320058103687707e+00
1.300000000000000000e+02,-1.383094223678571488e+00
1.310000000000000000e+02,-1.378434335415672507e+00
1.320000000000000000e+02,-1.376349146449353356e+00
1.330000000000000000e+02,-1.588275702561851688e+00
1.340000000000000000e+02,9.389462086214102055e-01
1.350000000000000000e+02,1.209801058767638438e+00
1.360000000000000000e+02,3.866996258185118052e-01
1.370000000000000000e+02,1.969422913757822968e+00
1.380000000000000000e+02,-1.104330951805716055e+00
1.390000000000000000e+02,-1.654355518832250738e+00
1.400000000000000000e+02,-5.349322477276130527e-01
1.410000000000000000e+02,-2.573463086447928205e+00
1.420000000000000000e+02,2.419668688576072313e+00
1.430000000000000000e+02,6.507150502689585281e+00
1.440000000000000000e+02,2.140060315932544199e+00
1.450000000000000000e+02,3.938826512477963337e+00
1.460000000000000000e+02,-4.104460166499991125e+00
1.470000000000000000e+02,-1.281620561165457772e+01
1.480000000000000000e+02,-6.127061290124810711e+00
1.490000000000000000e+02,-1.020577625985165326e+00
1.500000000000000000e+02,-1.543761135294021258e+00
1.510000000000000000e+02,2.445747419303446524e+00
1.520000000000000000e+02,6.326740150662748974e+00
1.530000000000000000e+02,6.714651085884543846e+00
1.540000000000000000e+02,2.139601429879869343e+00
1.550000000000000000e+02,2.337165269302097670e+00
1.560000000000000000e+02,-3.086943592071838438e+00
1.570000000000000000e+02,-1.061871237483098263e+01
1.580000000000000000e+02,-7.985266946953158751e+00
1.590000000000000000e+02,-2.053571973525588845e+00
1.600000000000000000e+02,-1.825128866199688726e+00
1.610000000000000000e+02,2.295129560149985259e+00
1.620000000000000000e+02,6.482863710397512413e+00
1.630000000000000000e+02,7.641180841388147016e+00
1.640000000000000000e+02,2.822004251046678291e+00
1.650000000000000000e+02,1.122207978848479115e+00
1.660000000000000000e+02,-1.477889299265561007e+00
1.670000000000000000e+02,-2.234435771531964932e+00
1.680000000000000000e+02,-4.933381852959300318e+00
1.690000000000000000e+02,-3.989349633182330379e+00
1.700000000000000000e+02,1.016952561332642446e+00
1.710000000000000000e+02,1.854964707237250821e+00
1.720000000000000000e+02,7.344867704212809656e-02
1.730000000000000000e+02,3.050552678004052609e+00
1.740000000000000000e+02,5.392831753623577029e-01
1.750000000000000000e+02,2.400853068858497252e-01
1.760000000000000000e+02,-4.225386917350526517e-03
1.770000000000000000e+02,2.977653996000104719e-01
1.780000000000000000e+02,3.177905853135811753e-01
1.790000000000000000e+02,2.869894998831412636e-01
1.800000000000000000e+02,6.589354129469793264e-01
1.810000000000000000e+02,6.074001034485956296e-01
1.820000000000000000e+02,1.076481674409346834e+00
1.830000000000000000e+02,-2.103376756803227998e-01
1.840000000000000000e+02,1.038312843947481134e+00
1.850000000000000000e+02,-7.737221128757925115e-01
1.860000000000000000e+02,6.470731737020942731e-01
1.870000000000000000e+02,1.467269980955556719e-01
1.880000000000000000e+02,1.234215752264933297e+00
1.890000000000000000e+02,-9.734189383847731136e-01
1.900000000000000000e+02,-2.092878365172268218e-02
1.910000000000000000e+02,7.606837123142722312e-01
1.920000000000000000e+02,1.748142534826531147e-01
1.930000000000000000e+02,1.165686608648679012e+00
1.940000000000000000e+02,-8.152366853618797649e-01
1.950000000000000000e+02,4.471565823247853899e-01
1.960000000000000000e+02,5.572018405162681987e-01
1.970000000000000000e+02,6.395132074629286123e-01
1.980000000000000000e+02,6.453509645331889644e-01
1.990000000000000000e+02,7.127733324546563498e-01
2.000000000000000000e+02,5.700570972674936510e-01
2.010000000000000000e+02,7.495592998733511259e-01
2.020000000000000000e+02,4.152168416154422559e-01
2.030000000000000000e+02,1.005339258967519633e+00
2.040000000000000000e+02,-2.171333484726831742e-01
2.050000000000000000e+02,1.178782273947463377e+00
2.060000000000000000e+02,-9.703941176630923593e-01
2.070000000000000000e+02,-1.750618900354439234e-02
2.080000000000000000e+02,7.397579653402166500e-01
2.090000000000000000e+02,1.874669408394993297e-01
2.100000000000000000e+02,1.138800817377000119e+00
2.110000000000000000e+02,-7.955413334068457409e-01
2.120000000000000000e+02,5.086957513547982757e-01
2.130000000000000000e+02,4.766161194112630284e-01
2.140000000000000000e+02,7.551329393449637273e-01
2.150000000000000000e+02,3.854394343469307316e-01
2.160000000000000000e+02,1.139037949838567654e+00
2.170000000000000000e+02,-5.434473170999067904e-01
2.180000000000000000e+02,8.432888604357300366e-01
2.190000000000000000e+02,-1.302124461805505007e-01
2.200000000000000000e+02,1.233603043591379622e+00
2.210000000000000000e+02,-1.127948497658563198e+00
2.220000000000000000e+02,-4.291409673729731367e-01
2.230000000000000000e+02,3.760042176372415668e-01
2.240000000000000000e+02,6.986951890344688110e-01
2.250000000000000000e+02,4.215835478641958289e-01
2.260000000000000000e+02,9.009791618080900122e-01
2.270000000000000000e+02,-1.237777436209737125e-01
2.280000000000000000e+02,1.271266742735980060e+00
2.290000000000000000e+02,-1.290309725848916678e+00
2.300000000000000000e+02,-9.550105384500824357e-01
2.310000000000000000e+02,-5.983100813329049750e-01
2.320000000000000000e+02,1.878985649223068322e-01
2.330000000000000000e+02,8.568539835518933501e-01
2.340000000000000000e+02,2.904823581839215407e-01
2.350000000000000000e+02,1.387552302812471439e+00
2.360000000000000000e+02,-8.706916521417542576e-01
2.370000000000000000e+02,-1.183460582792505988e-03
2.380000000000000000e+02,9.424080056815249407e-01
2.390000000000000000e+02,-2.470416418814025405e-01
2.400000000000000000e+02,1.204048702294886475e+00
2.410000000000000000e+02,-1.193087463911574275e+00
2.420000000000000000e+02,-1.989683916819586784e-01
2.430000000000000000e+02,5.077054623953927148e-01
2.440000000000000000e+02,6.176501713901725310e-01
2.450000000000000000e+02,7.589401998751312828e-01
2.460000000000000000e+02,4.927760078125142940e-01
2.470000000000000000e+02,8.949754632195876525e-01
2.480000000000000000e+02,-1.076422485872523538e-01
2.490000000000000000e+02,1.283375935926063249e+00
2.500000000000000000e+02,-1.340384455530450936e+00
2.510000000000000000e+02,-1.120288370185260618e+00
2.520000000000000000e+02,-1.043750368954026175e+00
2.530000000000000000e+02,-6.608719923663306517e-01
2.540000000000000000e+02,8.799742224102238275e-01
2.550000000000000000e+02,-5.112718365605406490e-02
2.560000000000000000e+02,4.350547433354687854e-01
2.570000000000000000e+02,-1.527331411680666662e+00
2.580000000000000000e+02,9.968376494936048715e-01
2.590000000000000000e+02,1.115859614241795583e+00
